Feature ID	Taxon	Confidence
19ea2feba64b9946378b56d11f474c2a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9993899353111223
306ede80481d54c2b6613e3e996d26f3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9994109926699031
5afb629f62603d2a3545f8287868e17e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9461333433320244
a92d67d2d007c167e94921ab3a1f798f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.907808512725017
7899f2cf52ff2cd0f80859fd3e732def	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9977934202469757
6dcbfd5e1cf161dbcf311b793228c638	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9998534961188328
27beaa2876596c72d9bfa1a6431c5af5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9990311066158531
807edd60be338d1f9bb3332e455514d5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_odontolytica	0.8004046843434927
2e8f65e339c841f32b2feea0ad45d614	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.9395861457609336
0ce3329874374f3fa20a788a70748eaf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__Neisseria_elongata	0.9265895174649462
a99ead550e6a0b0c7bbe0fb03290372e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales	0.7125202757456922
f698333ffd43de7428e9d7eb07742d79	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae	0.737126407140403
92af4f8466de39b27d3cec041ad1012c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.868543919779096
185c2922d3e8671a42e74df2c26ed7e1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9998559408452622
2dbc72119fccb06c11446ed902a1429f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.9998438802806527
2c5ec883d839597cb9e5bfe2241d9955	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae	0.7062396251151049
175c342074bc121c69ac99ae27c0927f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae	0.7968836361509194
afd94e1b6dd5708a34510ac9a5b0b409	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9497412434556172
ac88337adfa163b689c46a83acc26b33	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.9999542815039651
d20117690d33996c26eb01c3d123f3e4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.9999561891177786
63fda702255a5d59ec079e096da7bee9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9992939498467648
2b876d9e79cca870968f617a5cc0de31	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9981998846901038
0e862233b8e5e023947a22000e2c2d8b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.989136191994171
